ID,MAX SPEED,MAX SPEED RAW,MAX SPEED DATE TIME,MIN SPEED,MIN SPEED RAW,MIN SPEED DATE TIME,THRESHOLD MESSAGE (MAX),THRESHOLD MESSAGE (MIN),DISCARD IN UPPER ERROR LIMIT,DISCARD IN LOWER ERROR LIMIT,DISCARD IN UPPER WARNING LIMIT,DISCARD IN LOWER WARNING LIMIT,DISCARD OUT UPPER ERROR LIMIT,DISCARD OUT LOWER ERROR LIMIT,DISCARD OUT UPPER WARNING LIMIT,DISCARD OUT LOWER WARNING LIMIT,ERROR IN UPPER ERROR LIMIT,ERROR IN LOWER ERROR LIMIT,ERROR IN UPPER WARNING LIMIT,ERROR IN LOWER WARNING LIMIT,ERROR OUT UPPER ERROR LIMIT,ERROR OUT LOWER ERROR LIMIT,ERROR OUT UPPER WARNING LIMIT,ERROR OUT LOWER WARNING LIMIT,TRAFFIC TOTAL UPPER ERROR LIMIT,TRAFFIC TOTAL LOWER ERROR LIMIT,TRAFFIC TOTAL UPPER WARNING LIMIT,TRAFFIC TOTAL LOWER WARNING LIMIT
9795,0 Mbit/s,0.0,12-03-2024 18:00:44,0 Mbit/s,0.0,12-03-2024 18:00:44,MAX SPEED for ID 9795 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
7946,,,,,,,,"Error processing CSV data for ID 7946: ""['Discards In (Speed)', 'Discards Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,510.0,0.03,450.0,0.05
9142,315 Mbit/s,39426683.7388,12-03-2024 23:11:25,1.65 Mbit/s,206789.6247,12-03-2024 23:16:25,MAX SPEED for ID 9142 is within both Upper Error Limit(16000.0 Mbit/s) and Upper Warning Limit(10000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,16000.0,not_set,10000.0,not_set
9212,"2,539 Mbit/s",317377067.928,12-03-2024 22:14:08,,,,,"Error processing CSV data for ID 9212: could not convert string to float: '2,539'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,8000.0,not_set,7000.0,not_set
9143,37 Mbit/s,4632414.131,12-03-2024 23:19:59,0.44 Mbit/s,55587.5959,12-03-2024 20:30:59,MAX SPEED for ID 9143 is within both Upper Error Limit(16000.0 Mbit/s) and Upper Warning Limit(10000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,16000.0,not_set,10000.0,not_set
7979,119 Mbit/s,14930662.4792,12-03-2024 22:48:07,19 Mbit/s,2384578.1073,12-03-2024 22:34:07,MAX SPEED for ID 7979 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10977,< 0.01,5.903,12-03-2024 20:06:46,,,,,Error processing CSV data for ID 10977: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9213,"2,398 Mbit/s",299710134.9341,12-03-2024 21:56:36,,,,,"Error processing CSV data for ID 9213: could not convert string to float: '2,398'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8464,0.01 Mbit/s,1314.1524,12-03-2024 19:01:34,< 0.01,393.0655,12-03-2024 18:14:34,MAX SPEED for ID 8464 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8432,0.01 Mbit/s,1423.0654,12-03-2024 23:00:46,< 0.01,318.144,12-03-2024 21:33:46,MAX SPEED for ID 8432 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
7684,,,,,,,,"Error processing CSV data for ID 7684: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
7687,1.83 Mbit/s,228487.9,12-03-2024 23:31:15,< 0.01,346.1,12-03-2024 21:37:15,MAX SPEED for ID 7687 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9774,6.16 Mbit/s,769590.5651,12-03-2024 22:59:43,0.06 Mbit/s,7636.8167,12-03-2024 23:30:43,MAX SPEED for ID 9774 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9780,,,,,,,,"Error processing CSV data for ID 9780: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9796,0.03 Mbit/s,3777.8796,12-03-2024 23:25:49,< 0.01,51.6414,12-03-2024 18:20:49,MAX SPEED for ID 9796 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10978,< 0.01,20.0934,12-03-2024 20:57:47,,,,,Error processing CSV data for ID 10978: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10657,129 Mbit/s,16143889.75,12-03-2024 19:01:54,7.34 Mbit/s,918112.2854,12-03-2024 23:39:55,MAX SPEED for ID 10657 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9214,"1,150 Mbit/s",143771821.5464,12-03-2024 22:14:05,,,,,"Error processing CSV data for ID 9214: could not convert string to float: '1,150'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4623,32 Mbit/s,4050421.7,12-03-2024 23:10:24,0.85 Mbit/s,105796.8032,12-03-2024 20:04:24,MAX SPEED for ID 4623 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4629,< 0.01,1011.8,12-03-2024 23:29:24,,,,,Error processing CSV data for ID 4629: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
2719,73 Mbit/s,9067611.7234,12-03-2024 22:20:32,2.17 Mbit/s,271013.3133,12-03-2024 19:20:42,MAX SPEED for ID 2719 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
2730,0.05 Mbit/s,5830.9,12-03-2024 19:02:38,0.02 Mbit/s,2156.2,12-03-2024 21:41:18,MAX SPEED for ID 2730 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
8465,0.01 Mbit/s,1277.4371,12-03-2024 23:00:48,< 0.01,312.4604,12-03-2024 18:38:48,MAX SPEED for ID 8465 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8433,< 0.01,1248.3092,12-03-2024 19:00:50,,,,,Error processing CSV data for ID 8433: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4578,5.21 Mbit/s,650720.8,12-03-2024 18:06:23,0.04 Mbit/s,4725.6487,12-03-2024 23:32:33,MAX SPEED for ID 4578 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4597,< 0.01,1219.8397,12-03-2024 21:25:43,,,,,Error processing CSV data for ID 4597: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9144,580 Mbit/s,72437873.6667,12-03-2024 18:13:07,14 Mbit/s,1791530.5218,12-03-2024 20:41:07,MAX SPEED for ID 9144 is within both Upper Error Limit(16000.0 Mbit/s) and Upper Warning Limit(10000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,16000.0,not_set,10000.0,not_set
7081,0.03 Mbit/s,4173.4083,12-03-2024 20:30:55,0.01 Mbit/s,1362.5219,12-03-2024 23:04:56,MAX SPEED for ID 7081 is within both Upper Error Limit(20000.0 Mbit/s) and Upper Warning Limit(17500.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,20000.0,not_set,17500.0,not_set
7067,287 Mbit/s,35842589.7766,12-03-2024 21:51:45,< 0.01,286.5652,12-03-2024 22:33:46,MAX SPEED for ID 7067 is within both Upper Error Limit(20000.0 Mbit/s) and Upper Warning Limit(17500.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,20000.0,not_set,17500.0,not_set
9776,79 Mbit/s,9829677.4167,12-03-2024 18:22:58,59 Mbit/s,7392140.7068,12-03-2024 23:36:58,MAX SPEED for ID 9776 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9781,,,,,,,,"Error processing CSV data for ID 9781: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9797,0.65 Mbit/s,81503.5667,12-03-2024 22:10:04,< 0.01,51.6414,12-03-2024 18:11:04,MAX SPEED for ID 9797 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9215,0.01 Mbit/s,1581.276,12-03-2024 18:12:21,0.01 Mbit/s,1475.6586,12-03-2024 22:14:21,MAX SPEED for ID 9215 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8466,1.30 Mbit/s,162837.7933,12-03-2024 20:32:38,0.22 Mbit/s,28042.5241,12-03-2024 20:06:38,MAX SPEED for ID 8466 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8434,1.32 Mbit/s,165328.1714,12-03-2024 21:34:34,0.24 Mbit/s,30169.9883,12-03-2024 19:31:34,MAX SPEED for ID 8434 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4625,< 0.01,142.4273,12-03-2024 19:07:37,,,,,Error processing CSV data for ID 4625: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4631,< 0.01,142.3848,12-03-2024 20:07:32,,,,,Error processing CSV data for ID 4631: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
2720,22 Mbit/s,2711728.2,12-03-2024 19:56:05,0.07 Mbit/s,8505.1102,12-03-2024 23:39:45,MAX SPEED for ID 2720 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
2731,0.01 Mbit/s,1764.1642,12-03-2024 18:14:31,< 0.01,719.6803,12-03-2024 21:12:01,MAX SPEED for ID 2731 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4580,< 0.01,148.8978,12-03-2024 23:20:25,,,,,Error processing CSV data for ID 4580: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4599,< 0.01,207.2727,12-03-2024 22:30:18,,,,,Error processing CSV data for ID 4599: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
10980,92 Mbit/s,11515654.7667,12-03-2024 22:02:48,0.04 Mbit/s,4560.55,12-03-2024 22:28:48,MAX SPEED for ID 10980 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11004,< 0.01,366.4833,12-03-2024 21:53:20,,,,,Error processing CSV data for ID 11004: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9145,278 Mbit/s,34749050.3415,12-03-2024 19:05:46,7.82 Mbit/s,977399.0673,12-03-2024 18:59:46,MAX SPEED for ID 9145 is within both Upper Error Limit(16000.0 Mbit/s) and Upper Warning Limit(10000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,16000.0,not_set,10000.0,not_set
7708,0 Mbit/s,0.0,12-03-2024 18:00:34,0 Mbit/s,0.0,12-03-2024 18:00:34,MAX SPEED for ID 7708 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9216,"2,431 Mbit/s",303835578.2536,12-03-2024 21:06:33,,,,,"Error processing CSV data for ID 9216: could not convert string to float: '2,431'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8467,< 0.01,1189.2577,12-03-2024 21:48:18,,,,,Error processing CSV data for ID 8467: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8435,0.06 Mbit/s,7288.6462,12-03-2024 23:01:43,0.01 Mbit/s,1801.2335,12-03-2024 18:22:43,MAX SPEED for ID 8435 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
2721,72 Mbit/s,9055724.6,12-03-2024 20:44:26,0.10 Mbit/s,12380.0,12-03-2024 22:38:16,MAX SPEED for ID 2721 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
2732,2.96 Mbit/s,370048.6,12-03-2024 22:10:22,< 0.01,483.7,12-03-2024 23:01:42,MAX SPEED for ID 2732 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4626,2.24 Mbit/s,279459.0,12-03-2024 20:55:53,< 0.01,1062.1242,12-03-2024 20:28:13,MAX SPEED for ID 4626 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4632,2.33 Mbit/s,291556.3564,12-03-2024 20:55:53,< 0.01,1061.8,12-03-2024 23:23:43,MAX SPEED for ID 4632 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4581,5.35 Mbit/s,668409.1908,12-03-2024 18:06:21,0.03 Mbit/s,3687.1615,12-03-2024 23:35:41,MAX SPEED for ID 4581 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4600,1.14 Mbit/s,143095.8167,12-03-2024 18:36:44,< 0.01,129.2339,12-03-2024 21:34:24,MAX SPEED for ID 4600 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
10981,0.14 Mbit/s,17864.9833,12-03-2024 19:23:49,< 0.01,425.3751,12-03-2024 20:38:49,MAX SPEED for ID 10981 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11005,< 0.01,261.6167,12-03-2024 21:53:23,,,,,Error processing CSV data for ID 11005: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9146,628 Mbit/s,78468385.0624,12-03-2024 18:13:18,15 Mbit/s,1843551.2658,12-03-2024 22:39:18,MAX SPEED for ID 9146 is within both Upper Error Limit(16000.0 Mbit/s) and Upper Warning Limit(10000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,16000.0,not_set,10000.0,not_set
9217,921 Mbit/s,115070721.8203,12-03-2024 21:56:26,0.87 Mbit/s,109292.028,12-03-2024 23:37:26,MAX SPEED for ID 9217 is above both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8468,< 0.01,610.7018,12-03-2024 20:57:22,,,,,Error processing CSV data for ID 8468: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8436,0.07 Mbit/s,8850.9585,12-03-2024 21:01:48,0.02 Mbit/s,3043.948,12-03-2024 22:29:48,MAX SPEED for ID 8436 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
2722,25 Mbit/s,3065354.9,12-03-2024 19:56:10,2.10 Mbit/s,262476.6767,12-03-2024 23:39:50,MAX SPEED for ID 2722 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
2733,0.11 Mbit/s,13601.001,12-03-2024 23:25:50,< 0.01,203.5928,12-03-2024 21:58:50,MAX SPEED for ID 2733 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4627,2 Mbit/s,250508.1081,12-03-2024 20:55:48,< 0.01,1104.1041,12-03-2024 22:47:48,MAX SPEED for ID 4627 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4633,2.08 Mbit/s,260598.5986,12-03-2024 20:55:48,< 0.01,1068.6,12-03-2024 23:13:18,MAX SPEED for ID 4633 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
10982,2.53 Mbit/s,315772.2074,12-03-2024 20:28:50,1.20 Mbit/s,150288.8481,12-03-2024 20:09:50,MAX SPEED for ID 10982 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11006,< 0.01,264.8049,12-03-2024 21:53:26,,,,,Error processing CSV data for ID 11006: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9147,266 Mbit/s,33224485.1025,12-03-2024 18:29:11,7.55 Mbit/s,943465.9663,12-03-2024 19:51:11,MAX SPEED for ID 9147 is within both Upper Error Limit(16000.0 Mbit/s) and Upper Warning Limit(10000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,16000.0,not_set,10000.0,not_set
7980,0.02 Mbit/s,2909.0955,12-03-2024 21:01:13,0.01 Mbit/s,1594.4305,12-03-2024 18:28:13,MAX SPEED for ID 7980 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9218,"3,301 Mbit/s",412674963.9028,12-03-2024 21:06:55,,,,,"Error processing CSV data for ID 9218: could not convert string to float: '3,301'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8469,617 Mbit/s,77135132.1339,12-03-2024 20:16:26,0.15 Mbit/s,18336.1347,12-03-2024 18:39:26,MAX SPEED for ID 8469 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8437,575 Mbit/s,71906866.1556,12-03-2024 20:16:47,0.15 Mbit/s,18934.5936,12-03-2024 18:38:47,MAX SPEED for ID 8437 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10983,19 Mbit/s,2339275.7126,12-03-2024 23:10:51,< 0.01,1136.4333,12-03-2024 23:13:51,MAX SPEED for ID 10983 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11007,< 0.01,324.2626,12-03-2024 21:53:29,,,,,Error processing CSV data for ID 11007: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9148,< 0.01,1061.8849,12-03-2024 23:01:10,,,,,Error processing CSV data for ID 9148: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10984,0.02 Mbit/s,2629.0263,12-03-2024 19:08:52,< 0.01,468.2667,12-03-2024 22:09:52,MAX SPEED for ID 10984 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
