Device Name,Device ID,Sensor Name,Sensor ID,Sensor Type
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,System Health Temperatures,5236,SNMP Cisco System Health
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,CPU Load,5243,SNMP Custom
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10131) RACK_D3_FGT100F_10.111.11.241_WAN1 Traffic,7962,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10132) RACK_D3_FGT60F_PRI_192.168.100.1_WAN2 Traffic,7963,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10133) RACK_D2_FGT100F_10.111.11.244_P-1 Traffic,7964,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10134) RACK_D2_FGT100F_10.111.11.244_P-2 Traffic,7965,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10140) RACK_D3_FGT60F_PRI_192.168.100.1_WAN1 Traffic,7966,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10141) UPLINK_FROM_MICROTIK_100.224_sfp-sfpplus5 Traffic,10765,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10142) UPLINK_FROM_MICROTIK_100.222_ether6 Traffic,10766,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10141) UPLINK_FROM_MICROTIK_100.224_sfp-sfpplus5 Traffic,10768,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10142) UPLINK_FROM_MICROTIK_100.224_sfp-sfpplus6 Traffic,10769,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,Syslog Receiver,5251,Syslog Receiver
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10141) UPLINK_FROM_MICROTIK_100.224_sfp-sfpplus5 Traffic,11026,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10142) UPLINK_FROM_MICROTIK_100.224_sfp-sfpplus6 Traffic,11027,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10147) UPLINK_TO_100.231_Gi1/0/47 Traffic,11028,SNMP Traffic
{iil-sw-gc-192.168.100.232} (192.168.100.232) [Cisco-WS-C3750X-48P-S] @Rack_XX,5201,(10148) UPLINK_TO_100.231_Gi1/0/48 Traffic,11029,SNMP Traffic
{mgmt-gc-192-168-100-241} (192.168.100.241) [SG350X-48-K9] @Rack_XX,5549,Syslog Receiver,5594,Syslog Receiver
{mgmt-gc-192-168-100-241} (192.168.100.241) [SG350X-48-K9] @Rack_XX,5549,Uptime,5595,SNMP System Uptime
{mgmt-gc-192-168-100-242} (192.168.100.242) [SG350X-48-K9] @Rack_XX,5550,Uptime,5596,SNMP System Uptime
{mgmt-gc-192-168-100-242} (192.168.100.242) [SG350X-48-K9] @Rack_XX,5550,Syslog Receiver,5597,Syslog Receiver
{mgmt-gc-192-168-100-242} (192.168.100.242) [SG350X-48-K9] @Rack_XX,5550,(014) UPLINK_MGMT_100.248 Traffic,6521,SNMP Traffic
{mgmt-gc-192-168-100-252} (192.168.100.252) [ Cisco-WS-C3850-48T] @Rack_XX,5551,Uptime,5598,SNMP System Uptime
{mgmt-gc-192-168-100-252} (192.168.100.252) [ Cisco-WS-C3850-48T] @Rack_XX,5551,Syslog Receiver,5599,Syslog Receiver
{mgmt-gc-192-168-100-252} (192.168.100.252) [ Cisco-WS-C3850-48T] @Rack_XX,5551,(003) UPLINK_TO_10.111.11.243_P-5_LKP Traffic,9882,SNMP Traffic
{mgmt-gc-192-168-100-252} (192.168.100.252) [ Cisco-WS-C3850-48T] @Rack_XX,5551,(004) UPLINK_TO_10.111.11.244_P-5_LKP Traffic,9883,SNMP Traffic
{mgmt-gc-192-168-100-252} (192.168.100.252) [ Cisco-WS-C3850-48T] @Rack_XX,5551,(047) GIFTCITY_STT_TECHNOPOLIS_P2P Traffic,9955,SNMP Traffic
{mgmt-gc-192-168-100-252} (192.168.100.252) [ Cisco-WS-C3850-48T] @Rack_XX,5551,(060) GIFTCITY_CDC_TIKONA_P2P Traffic,9956,SNMP Traffic
{mgmt-gc-10-111-11-200} (10.111.11.200) [HUAWEI CE6881-48S6CQ ] @Rack_XX,5556,Uptime,5600,SNMP System Uptime
{mgmt-gc-10-111-11-200} (10.111.11.200) [HUAWEI CE6881-48S6CQ ] @Rack_XX,5556,Syslog Receiver,5601,Syslog Receiver
{mgmt-gc-10-111-11-200} (10.111.11.200) [HUAWEI CE6881-48S6CQ ] @Rack_XX,5556,(011) SRV_10.111.51.11_VMNIC10_PO1_vSAN_Traffic Traffic,6531,SNMP Traffic
{mgmt-gc-10-111-11-200} (10.111.11.200) [HUAWEI CE6881-48S6CQ ] @Rack_XX,5556,(012) SRV_10.111.51.12_VMNIC10_PO2_vSAN_Traffic Traffic,6532,SNMP Traffic
{mgmt-gc-10-111-11-200} (10.111.11.200) [HUAWEI CE6881-48S6CQ ] @Rack_XX,5556,(013) SRV_10.111.51.13_VMNIC10_PO3_vSAN_Traffic Traffic,6533,SNMP Traffic
{mgmt-gc-10-111-11-200} (10.111.11.200) [HUAWEI CE6881-48S6CQ ] @Rack_XX,5556,(014) SRV_10.111.51.14_VMNIC4_PO4_vSAN_Traffic Traffic,6534,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,Uptime,5602,SNMP System Uptime
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,Syslog Receiver,5603,Syslog Receiver
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10101) Host_+_vCenter_R750_Server_51.11_vmNIC- Traffic,6522,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10102) Host_+_vCenter_R750_Server_51.12_vmNIC- Traffic,6523,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10103) Host_+_vCenter_R750_Server_51.13_vmNIC- Traffic,6524,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10104) Host_+_vCenter_R750_Server_51.31_vmNIC-0 Traffic,6525,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10146) UPLINK_3850X_100.252_Gi1/0/31 Traffic,6528,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10147) UPLINK_3850X_100.52_Po1_Gi1/0/47-48 Traffic,6529,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,(10148) UPLINK_3850X_100.52_Po1_Gi1/0/47-48 Traffic,6530,SNMP Traffic
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health CPU,6579,SNMP Cisco System Health
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Fans,6581,SNMP Cisco System Health
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Memory,6583,SNMP Cisco System Health
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Power Supplies,6582,SNMP Cisco System Health
{mgmt-gc-10-111-11-201} (10.111.11.201) [Cisco-WS-C3750X-48T-L ] @Rack_XX,5557,System Health Temperatures,6580,SNMP Cisco System Health
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,Uptime,5604,SNMP System Uptime
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,Syslog Receiver,5605,Syslog Receiver
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,(10146) UPLINK_3850X_100.252_Gi1/0/32 Traffic,6537,SNMP Traffic
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,(10147) UPLINK_3850X_100.51_Po1_Gi1/0/47-48 Traffic,6538,SNMP Traffic
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,(10148) UPLINK_3850X_100.51_Po1_Gi1/0/47-48 Traffic,6539,SNMP Traffic
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health CPU,6585,SNMP Cisco System Health
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Fans,6587,SNMP Cisco System Health
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Memory,6589,SNMP Cisco System Health
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Power Supplies,6588,SNMP Cisco System Health
{mgmt-gc-10-111-11-202} (10.111.11.202) [Cisco-C3KX-PWR-350WAC] @Rack_XX,5558,System Health Temperatures,6586,SNMP Cisco System Health
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,Uptime,5606,SNMP System Uptime
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,Syslog Receiver,5607,Syslog Receiver
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10101) vCenter-H.A_R750_Server_51.11_Vmnic1 Traffic,6540,SNMP Traffic
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10102) vCenter-H.A_R750_Server_51.12_Vmnic1 Traffic,6541,SNMP Traffic
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10103) vCenter-H.A_R750_Server_51.13_Vmnic1 Traffic,6542,SNMP Traffic
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10104) vCenter-H.A_R750_Server_51.14_Vmnic1 Traffic,6543,SNMP Traffic
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,(10146) UPLINK_SW_100.252_Gi1/0/33 Traffic,6546,SNMP Traffic
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health CPU,6590,SNMP Cisco System Health
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Fans,6592,SNMP Cisco System Health
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Memory,6594,SNMP Cisco System Health
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Power Supplies,6593,SNMP Cisco System Health
{mgmt-gc-10-111-11-203) [Cisco-WS-C3750X-48T-S] @Rack_XX,5559,System Health Temperatures,6591,SNMP Cisco System Health
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,Uptime,5608,SNMP System Uptime
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,Syslog Receiver,5609,Syslog Receiver
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10101) vCenter-H.A_R750_Server_51.11_Vmnic15 Traffic,6547,SNMP Traffic
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10102) vCenter-H.A_R750_Server_51.12_Vmnic15 Traffic,6548,SNMP Traffic
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10103) vCenter-H.A_R750_Server_51.13_Vmnic15 Traffic,6549,SNMP Traffic
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10104) vCenter-H.A_R750_Server_51.14_Vmnic13 Traffic,6550,SNMP Traffic
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,(10146) UPLINK_SW_100.252_Gi1/0/34 Traffic,6553,SNMP Traffic
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health CPU,6595,SNMP Cisco System Health
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Fans,6597,SNMP Cisco System Health
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Memory,6599,SNMP Cisco System Health
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Power Supplies,6598,SNMP Cisco System Health
{mgmt-gc-10-111-11-204} (10.111.11.204) [Cisco-WS-C3750X-48T-L] @Rack_XX,5560,System Health Temperatures,6596,SNMP Cisco System Health
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,Uptime,5610,SNMP System Uptime
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,Syslog Receiver,5611,Syslog Receiver
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,(436404224) UPLINK_TO_10.111.11.211_eth1/31 Traffic,6555,SNMP Traffic
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,(436408320) UPLINK_TO_10.111.11.212_eth1/31 Traffic,6556,SNMP Traffic
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health CPU,6600,SNMP Cisco System Health
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Currents,6602,SNMP Cisco System Health
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Other,6604,SNMP Cisco System Health
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Temperatures,6603,SNMP Cisco System Health
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,System Health Voltages,6601,SNMP Cisco System Health
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,5PAISA_NSE_TCL Traffic,9892,SNMP Traffic
{cust-gc-10-111-11-205} (10.111.11.205) [Cisco-Nexus 3048 Chassis] @Rack_XX,5554,5PAISA_BSE_TCL Traffic,9895,SNMP Traffic
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,Uptime,5612,SNMP System Uptime
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,Syslog Receiver,5613,Syslog Receiver
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,(436404224) UPLINK_TO_10.111.11.211_eth1/32 Traffic,6558,SNMP Traffic
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,(436408320) UPLINK_TO_10.111.11.212_eth1/32 Traffic,6559,SNMP Traffic
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health CPU,6605,SNMP Cisco System Health
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Currents,6607,SNMP Cisco System Health
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Other,6609,SNMP Cisco System Health
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Temperatures,6608,SNMP Cisco System Health
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,System Health Voltages,6606,SNMP Cisco System Health
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,5PAISA_NSE_AIRTEL Traffic,9893,SNMP Traffic
{cust-gc-10-111-11-206} (10.111.11.206) [Cisco-Nexus 3048 Chassis] @Rack_XX,5555,5PAISA_BSE_TIKONA Traffic,9894,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,Uptime,5614,SNMP System Uptime
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,Syslog Receiver,5615,Syslog Receiver
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436207616) UPLINK_TO_51.11_VMNIC_2 Traffic,6560,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436211712) UPLINK_TO_51.12_VMNIC_2 Traffic,6561,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436215808) UPLINK_TO_51.13_VMNIC_2 Traffic,6562,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436219904) UPLINK_TO_51.31_VMNIC_7 Traffic,9957,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436330496) UPLINK_TO_10.111.11.205_Eth1/49 Traffic,6565,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436334592) UPLINK_TO_10.111.11.206_Eth1/49 Traffic,6566,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/41 Traffic,6567,SNMP Traffic
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health CPU,6612,SNMP Cisco System Health
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Currents,6614,SNMP Cisco System Health
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Other,6616,SNMP Cisco System Health
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Temperatures,6615,SNMP Cisco System Health
{cust-gc-10-111-11-211} (10.111.11.211) [Cisco-Nexus 3064 Chassis] @Rack_XX,5552,System Health Voltages,6613,SNMP Cisco System Health
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,Uptime,5616,SNMP System Uptime
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,Syslog Receiver,5617,Syslog Receiver
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436207616) UPLINK_TO_51.11_VMNIC_6 Traffic,6568,SNMP Traffic
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436211712) UPLINK_TO_51.12_VMNIC_6 Traffic,6569,SNMP Traffic
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436215808) UPLINK_TO_51.13_VMNIC_6 Traffic,6570,SNMP Traffic
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436219904) UPLINK_TO_51.31_VMNIC_11 Traffic,6571,SNMP Traffic
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436330496) UPLINK_TO_10.111.11.205_Eth1/50 Traffic,6574,SNMP Traffic
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436334592) UPLINK_TO_10.111.11.206_Eth1/50 Traffic,6575,SNMP Traffic
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,6576,SNMP Traffic
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health CPU,6617,SNMP Cisco System Health
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Currents,6619,SNMP Cisco System Health
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Other,6621,SNMP Cisco System Health
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Temperatures,6620,SNMP Cisco System Health
{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_XX,5553,System Health Voltages,6618,SNMP Cisco System Health
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Uptime,9916,SNMP System Uptime
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,CPU Load,9918,SNMP CPU Load
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Physical memory,9917,SNMP Memory
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Syslog Receiver,9890,Syslog Receiver
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,(10200) PortChannel200 Traffic,9889,SNMP Traffic
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/11(40)_vNIC10-vC12.C01-10.111.52.11,10997,SNMP Traffic
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/12(44)_vNIC10-vC12.C01-10.111.52.12,9909,SNMP Traffic
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/13(48)_vNIC10-vC12.C01-10.111.52.13,9910,SNMP Traffic
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Eth-1/14(52)_vNIC10-vC12.C01-10.111.52.14,9911,SNMP Traffic
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Ethernet120 Traffic /Eth31 (120) to Eth120-31_SW-10.111.11.214,9906,SNMP Traffic
{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D02 [GC-3F],9768,Ethernet124 Traffic /Eth32 (124) to Eth124-32_SW-10.111.11.214,9907,SNMP Traffic
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Uptime,9920,SNMP System Uptime
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,CPU Load,9921,SNMP CPU Load
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Physical memory,9919,SNMP Memory
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Syslog Receiver,9878,Syslog Receiver
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(40)_vNIC12-vC12.C01-10.111.52.11,10998,SNMP Traffic
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(44)_vNIC12-vC12.C01-10.111.52.12,9913,SNMP Traffic
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(48)_vNIC12-vC12.C01-10.111.52.13,9914,SNMP Traffic
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Eth-1/11(52)_vNIC12-vC12.C01-10.111.52.14,9915,SNMP Traffic
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Ethernet120 Traffic /Eth31 (120) to Eth120-31_SW-10.111.11.213,9887,SNMP Traffic
{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D03 [GC-3F],9769,Ethernet124 Traffic /Eth32 (124) to Eth124-32_SW-10.111.11.213,9888,SNMP Traffic
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(001) mgmt Traffic,4622,SNMP Traffic
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(002) ha Traffic,4624,SNMP Traffic
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(019) SW_100.231/232_PORT31_WAN Traffic,4623,SNMP Traffic
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(020) SW_100.231/232_PORT34_WAN Traffic,4625,SNMP Traffic
{fwp-gc-10-111-11-243} (10.111.11.243) [FortiGate-200F] @Rack_XX,4495,(021) SW_11.205/206_PORT_LAN Traffic,4626,SNMP Traffic
