Device Name,Device ID,Sensor Name,Sensor ID
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 0,8922
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 1,8923
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 2,8924
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 3,8925
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 4,8926
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | M2 Drive 0,8927
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | M2 Drive 1,8928
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 5,8929
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 6,8930
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 7,8931
GC-IDRAC-52-114 (10.111.52.114),8827,System Health: ComputerSystem (J900NXFT),9444
GC-IDRAC-52-114 (10.111.52.114),8827,Power Supply: PSU1 (D1DG33S00PD),9445
GC-IDRAC-52-114 (10.111.52.114),8827,Power Supply: PSU2 (D1DG33S00RE),9446
NTP_CDC-GC_Primary_192.168.100.203,10088,SNTP-100.203,10089
NTP_CDC-GC_Secondary_192.168.100.204,10090,SNTP-100.204,10091
Probe Device,5364,Probe Health,5366
Probe Device,5364,System Health,5365
Probe Device,5364,WMI UTC Time,5369
vbr_10.100.103.21,7056,Uptime,7109
vbr_10.100.103.21,7056,CPU Load,7116
vbr_10.100.103.21,7056,Physical Memory,7118
vbr_10.100.103.21,7056,Virtual Memory,7117
vbr_10.100.103.21,7056,Disk Free: (C Drive),7114
vbr_10.100.103.21,7056,Disk Free: (D Drive),7115
vbr_10.100.103.21,7056,LAN Traffic (10.100.103.21),7110
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Uptime,7063
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,CPU Load,7078
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Physical Memory,7090
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Virtual Memory,7089
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Disk Free: (C Drive),7076
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Disk Free: (D Drive),7077
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,LAN Traffic (10.100.103.61),7066
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,(007) Embedded FlexibleLOM 1 Port 1-11.56A_Port34 Traffic,7065
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,(020) Embedded FlexibleLOM 1 Port 2-11.56B_Port34 Traffic,7067
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,Uptime,11047
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,CPU Load,11048
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,Memory info,11129
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,Disk Free: /,11043
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,(001) lo Traffic,11133
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,ens1f0 Traffic,11126
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,ens2f0 Traffic,11127
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,bond0 (10.100.103.62) Traffic,11046
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Ping v2,10921
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Uptime,7075
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,CPU Load,7093
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Physical Memory,7095
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Virtual Memory,7094
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Disk Free: (C Drive),7091
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Disk Free: (D Drive),7092
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,LAN Traffic (10.111.103.61),7080
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,(006) Embedded FlexibleLOM 1 Port 2_11.200A_Port48 Traffic,7079
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,(020) Embedded FlexibleLOM 1 Port 1_11.200B_Port48 Traffic,7081
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Uptime,11055
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,CPU Load,11058
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Physical memory,11056
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Virtual memory,11057
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Disk Free: /,11052
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Disk Free: /home/VeeamBackup,11093
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,(001) lo Traffic,11130
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,(004) eno1 Traffic,11131
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,(006) ens1 Traffic,11132
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,bond0 (10.111.103.62) Traffic,11059
MSS-10.133.103.61(Linux_Techno),11051,Uptime,11061
MSS-10.133.103.61(Linux_Techno),11051,CPU Load,11076
MSS-10.133.103.61(Linux_Techno),11051,Physical memory,11077
MSS-10.133.103.61(Linux_Techno),11051,Virtual memory,11078
MSS-10.133.103.61(Linux_Techno),11051,Disk Free: /,11069
MSS-10.133.103.61(Linux_Techno),11051,Disk Free: /home/VeeamBackup,11073
MSS-10.133.103.61(Linux_Techno),11051,(009) bond0 Traffic,11065
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,SNMP HPE ProLiant System Health,11236
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=1 ZR5BXJ6A0000C25049TH,11233
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=2 ZR5BXHJR0000C2503YYC,11230
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=3 ZR5BXHD20000C2503Y86,11229
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=4 ZR5BXJBC0000C2504AEM,11234
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=6:Bay=1 PHYG2163023A480BGN,11223
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=6:Bay=2 PHYG2161027P480BGN,11222
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=1 ZR5BWZCD0000C2494EQ0,11227
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=2 ZR5BZ8VN0000C2496LH8,11235
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=3 ZR5BXHPQ0000C2502R54,11232
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=4 ZR5BQ2W30000C2466B6C,11225
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=1 ZR5BQ2SJ0000C246692L,11224
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=2 ZR5BXHLE0000C25048EV,11231
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=3 ZR5BTDJ50000C247278R,11226
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=4 ZR5BXD2J0000C250485B,11228
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Dell System Health wss130,11256
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:0,11246
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:1,11250
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:10,11240
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:11,11242
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:12,11244
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:13,11245
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:14,11237
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:15,11248
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:16,11249
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:17,11238
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:2,11247
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:3,11254
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:4,11252
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:5,11251
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:6,11243
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:7,11239
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:8,11253
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:9,11241
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,SNMP System Uptime,11255
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,SNMP System Uptime,11193
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:0,11186
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Dell System Health WIN-PPPDRJ5CVSD,11194
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:1,11181
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:10,11183
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:11,11187
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:12,11188
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:13,11189
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:2,11190
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:3,11191
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:4,11182
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:5,11180
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:6,11179
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:7,11184
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:8,11192
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:9,11185
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,SNMP HPE ProLiant System Health,11197
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=1I:Box=1:Bay=1 ZR5BZ8JZ0000C2502QZ3,11211
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=1I:Box=1:Bay=2 ZR5BQ3BA0000C24619GG,11204
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=1I:Box=1:Bay=3 ZR5BQ41A0000C24669J1,11206
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=1I:Box=1:Bay=4 ZR5BPE430000C24667QA,11203
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=1I:Box=6:Bay=1 PHYG216301Z4480BGN,11198
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=1I:Box=6:Bay=2 PHYG216400CA480BGN,11199
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=2I:Box=2:Bay=1 ZR5BKW2Z0000C2491FU7,11201
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=2I:Box=2:Bay=2 ZR5BXHHE0000C2503YL9,11209
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=2I:Box=2:Bay=3 ZR59KF5W0000C2344W6F,11200
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=2I:Box=2:Bay=4 ZR5BQ3ZV0000C24669JP,11205
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=3I:Box=3:Bay=1 ZR5BNR1K0000C245DGLG,11202
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=3I:Box=3:Bay=2 ZR5BWZD00000C2494EQ6,11207
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=3I:Box=3:Bay=3 ZR5BXJ6E0000C2504AF6,11210
STT_GIFT (Veeam Backup SRV__10.111.11.61) HPE_ILO (IDRAC),11195,Physical Disk: Port=3I:Box=3:Bay=4 ZR5BXHEW0000C250211F,11208
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,SNMP System Uptime,11219
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,Dell System Health WIN-8H28FI0E6JR,11218
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,Physical Disk 0:1:10,11216
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,Physical Disk 0:1:11,11212
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,Physical Disk 0:1:12,11215
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,Physical Disk 0:1:13,11214
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,Physical Disk 0:1:8,11217
STT_GIFT (Veeam Backup SRV_10.111.11.62) IDRAC,11196,Physical Disk 0:1:9,11213
vproxy-103-51 (10.100.103.51) (vCentor01),6610,Uptime,6634
vproxy-103-51 (10.100.103.51) (vCentor01),6610,CPU Load,6758
vproxy-103-51 (10.100.103.51) (vCentor01),6610,Memory info,6649
vproxy-103-51 (10.100.103.51) (vCentor01),6610,Disk Free: / Root,6638
vproxy-103-51 (10.100.103.51) (vCentor01),6610,Loopback Traffic (127.0.0.1),6635
vproxy-103-51 (10.100.103.51) (vCentor01),6610,LAN Traffic (10.100.103.51),6636
vproxy-103-52 (10.100.103.52) (vCentor01),6627,Uptime,6682
vproxy-103-52 (10.100.103.52) (vCentor01),6627,CPU Load,7050
vproxy-103-52 (10.100.103.52) (vCentor01),6627,Memory info,6696
vproxy-103-52 (10.100.103.52) (vCentor01),6627,Disk Free: / Root,6686
vproxy-103-52 (10.100.103.52) (vCentor01),6627,Loopback Traffic (127.0.0.1),6683
vproxy-103-52 (10.100.103.52) (vCentor01),6627,LAN Traffic (10.100.103.52),6684
vproxy-103-53 (10.100.103.53) (vCentor01),6708,Uptime,6855
vproxy-103-53 (10.100.103.53) (vCentor01),6708,CPU Load,6863
vproxy-103-53 (10.100.103.53) (vCentor01),6708,Memory info,6869
vproxy-103-53 (10.100.103.53) (vCentor01),6708,Disk Free: / Root,6859
vproxy-103-53 (10.100.103.53) (vCentor01),6708,Loopback Traffic (127.0.0.1),6856
vproxy-103-53 (10.100.103.53) (vCentor01),6708,LAN Traffic (10.100.103.53),6857
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7881,Uptime,7885
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7881,CPU Load,7899
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7881,Physical Memory,7903
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7881,Virtual Memory,7902
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7881,Disk Free: (C Drive),7968
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7881,Disk Free: (D Drive),7969
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7881,LAN Traffic (10.111.103.86),7890
vproxy-103-82 (10.100.103.82) (vCentor04),6732,Uptime,6899
vproxy-103-82 (10.100.103.82) (vCentor04),6732,CPU Load,7046
vproxy-103-82 (10.100.103.82) (vCentor04),6732,Memory info,6917
vproxy-103-82 (10.100.103.82) (vCentor04),6732,Disk Free: / Root,6903
vproxy-103-82 (10.100.103.82) (vCentor04),6732,Loopback Traffic (127.0.0.1),6900
vproxy-103-82 (10.100.103.82) (vCentor04),6732,LAN Traffic (10.100.103.82),6901
vproxy-103-81 (10.100.103.81) (vCentor04),6731,Uptime,6886
vproxy-103-81 (10.100.103.81) (vCentor04),6731,CPU Load,6894
vproxy-103-81 (10.100.103.81) (vCentor04),6731,Memory info,6913
vproxy-103-81 (10.100.103.81) (vCentor04),6731,Disk Free: / Root,6890
vproxy-103-81 (10.100.103.81) (vCentor04),6731,Loopback Traffic (127.0.0.1),6887
vproxy-103-81 (10.100.103.81) (vCentor04),6731,LAN Traffic (10.100.103.81),6888
vprox-103-71 (10.100.103.71)(vCenter05),6919,Uptime,6949
vprox-103-71 (10.100.103.71)(vCenter05),6919,CPU Load,6959
vprox-103-71 (10.100.103.71)(vCenter05),6919,Memory info,6966
vprox-103-71 (10.100.103.71)(vCenter05),6919,Disk Free: / Root,6953
vprox-103-71 (10.100.103.71)(vCenter05),6919,Loopback Traffic (12.0.0.1),6950
vprox-103-71 (10.100.103.71)(vCenter05),6919,LAN Traffic (10.100.103.71),6951
vprox-103-72 (10.100.103.72)(vCenter05),6964,Uptime,6984
vprox-103-72 (10.100.103.72)(vCenter05),6964,CPU Load,6997
vprox-103-72 (10.100.103.72)(vCenter05),6964,Memory info,7013
vprox-103-72 (10.100.103.72)(vCenter05),6964,Disk Free: / Root,6992
vprox-103-72 (10.100.103.72)(vCenter05),6964,Loopback Traffic (127.0.0.1),6985
vprox-103-72 (10.100.103.72)(vCenter05),6964,LAN Traffic (10.100.103.72),6986
vproxy-103-73 (10.100.103.73)(vCente05),6982,Uptime,6988
vproxy-103-73 (10.100.103.73)(vCente05),6982,CPU Load,7047
vproxy-103-73 (10.100.103.73)(vCente05),6982,Memory info,7015
vproxy-103-73 (10.100.103.73)(vCente05),6982,Disk Free: / Root,6999
vproxy-103-73 (10.100.103.73)(vCente05),6982,Active Processes,7017
vproxy-103-73 (10.100.103.73)(vCente05),6982,Loopback Traffic (127.0.0.1),6989
vproxy-103-73 (10.100.103.73)(vCente05),6982,LAN Traffic (10.100.103.73),6990
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7917,Uptime,7920
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7917,CPU Load,7927
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7917,Physical Memory,7929
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7917,Virtual Memory,7928
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7917,Disk Free: (C Drive),7925
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7917,Disk Free: D:\ Label:New Volume  Serial Number 2ee4d19b,7967
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7917,(004) Ethernet0 Traffic,7921
Vproxy-103-91 (10.133.103.91) (vCenter11),9271,Uptime,9280
Vproxy-103-91 (10.133.103.91) (vCenter11),9271,CPU Load,9291
Vproxy-103-91 (10.133.103.91) (vCenter11),9271,Memory info,9297
Vproxy-103-91 (10.133.103.91) (vCenter11),9271,Disk Free: / (Root Drive),9284
Vproxy-103-91 (10.133.103.91) (vCenter11),9271,LAN Traffic (10.112.71.91),9282
Vproxy-103-91 (10.133.103.91) (vCenter11),9271,Loopback Traffic (127.0.0.1),9281
Vproxy-103-92 (10.133.103.92) (vCenter11),9299,Uptime,9301
Vproxy-103-92 (10.133.103.92) (vCenter11),9299,CPU Load,9304
Vproxy-103-92 (10.133.103.92) (vCenter11),9299,Memory info,9318
Vproxy-103-92 (10.133.103.92) (vCenter11),9299,Disk Free: / (Root Drive),9305
Vproxy-103-92 (10.133.103.92) (vCenter11),9299,Loopback Traffic (127.0.0.1),9302
Vproxy-103-92 (10.133.103.92) (vCenter11),9299,LAN Traffic (10.112.71.92),9303
vproxy-103-90 (10.100.103.90) (vCenter04),9378,Uptime,9380
vproxy-103-90 (10.100.103.90) (vCenter04),9378,CPU Load,9387
vproxy-103-90 (10.100.103.90) (vCenter04),9378,Memory: Virtual Memory,9388
vproxy-103-90 (10.100.103.90) (vCenter04),9378,Memory: Physical Memory,9389
vproxy-103-90 (10.100.103.90) (vCenter04),9378,Disk Free: C:\ Label:  Serial Number d4076fce,9385
vproxy-103-90 (10.100.103.90) (vCenter04),9378,Disk Free: D:\ Label:New Volume  Serial Number e8af918b,9386
vproxy-103-90 (10.100.103.90) (vCenter04),9378,(004) Ethernet0 2 Traffic,9381
Probe Device,9393,Probe Health,9395
Probe Device,9393,System Health,9394
Probe Device,9393,WMI UTC Time,9450
IDRAC-31-111 (10.113.31.111),7782,Uptime,7817
IDRAC-31-111 (10.113.31.111),7782,Dell System Health 31-11-c01-caas01.comtelindia.com,9884
IDRAC-31-111 (10.113.31.111),7782,NonRAID Physical Disk 0:1:0,7830
IDRAC-31-111 (10.113.31.111),7782,NonRAID Physical Disk 0:1:1,7829
IDRAC-31-111 (10.113.31.111),7782,NonRAID Physical Disk 0:1:2,7828
IDRAC-31-111 (10.113.31.111),7782,SSD 0,7831
IDRAC-31-111 (10.113.31.111),7782,SSD 1,7832
IDRAC-31-112 (10.113.31.112),7791,Uptime,7856
IDRAC-31-112 (10.113.31.112),7791,Dell System Health 31-12-c01-caas01.comtelindia.com,9885
IDRAC-31-112 (10.113.31.112),7791,NonRAID Physical Disk 0:1:0,7875
IDRAC-31-112 (10.113.31.112),7791,NonRAID Physical Disk 0:1:1,7874
IDRAC-31-112 (10.113.31.112),7791,NonRAID Physical Disk 0:1:2,7873
IDRAC-31-112 (10.113.31.112),7791,SSD 0,7876
IDRAC-31-112 (10.113.31.112),7791,SSD 1,7877
IDRAC-31-113 (10.113.31.113),7792,Uptime,7847
IDRAC-31-113 (10.113.31.113),7792,Dell System Health 31-13-c01-caas01,9886
IDRAC-31-113 (10.113.31.113),7792,NonRAID Physical Disk 0:1:0,7869
IDRAC-31-113 (10.113.31.113),7792,NonRAID Physical Disk 0:1:1,7868
IDRAC-31-113 (10.113.31.113),7792,NonRAID Physical Disk 0:1:2,7867
IDRAC-31-113 (10.113.31.113),7792,SSD 0,7870
IDRAC-31-113 (10.113.31.113),7792,SSD 1,7871
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,Uptime,9421
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,Syslog Receiver,9424
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,POINT_TO_POINT_TIKONA_11.11_PORT13 Traffic,9425
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,UPLINK_TO_SW_192.168.101.239_PORT24 Traffic,9426
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,SERVER_5_PAISA_20DEPTH_10.11.2.11_PORT2 Traffic,9605
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,POINT_TO_POINT_TIKONA_11.11_PORT13 Traffic,9960
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,UPLINK_TO_SW_192.168.101.239_PORT24 Traffic,9962
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,UPLINK_TO_245FW_SFT203_VLAN Traffic,9963
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,UPLINK_TO_101.251_L3_SW_Gi1/0/21 Traffic,9964
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,UPLINK_TO_10.112.11.207_PORT48 Traffic,9965
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9417,UPLINK_FORTIGATE_10.112.11.245_PORT4 Traffic,9961
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,Uptime,9422
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,Syslog Receiver,9423
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,(10123) AIRTEL_P2P Traffic,9427
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,(10124) UPLINK_TO_SW_192.168.101.240_PORT24_PO Traffic,9428
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,(001) AIRTEL_P2P Traffic,9966
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,(002) UPLINK_TO_SW_192.168.101.240_PORT24_PO Traffic,9968
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,(007) UPLINK_TO_246FW_SFT203_VLAN Traffic,9969
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,(008) UPLINK_TO_101.252_L3_SW_Gi1/0/21 Traffic,9970
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9418,(009) UPLINK_TO_10.112.11.208_PORT48 Traffic,9971
